0.84	0.687445
1.51	0.681814
2.27	0.676248
3	0.670747
3.7	0.665313
4.36	0.65994
5.05	0.65463
5.78	0.649381
6.45	0.644194
7.16	0.639067
7.86	0.634
8.6	0.628991
9.35	0.624041
10.01	0.619147
10.84	0.614311
11.52	0.609529
12.16	0.604804
12.83	0.600134
13.68	0.594802
14.33	0.590954
14.98	0.586444
15.64	0.581985
16.3	0.577577
16.99	0.57322
17.65	0.568912
18.29	0.564654
18.95	0.560444
19.61	0.556283
20.3	0.552041
20.96	0.5481
21.62	0.544078
22.29	0.539979
22.94	0.536049
23.65	0.532163
24.31	0.528321
25.01	0.524286
25.65	0.520532
26.35	0.516705
27.02	0.51315
27.73	0.509747
28.44	0.505932
29.11	0.502382
29.84	0.499419
30.49	0.495725
31.18	0.492288
31.85	0.48889
32.53	0.485529
33.2	0.482204
33.87	0.478916
34.56	0.475663
35.38	0.47105
36.13	0.469165
36.81	0.466117
37.51	0.463003
38.2	0.459923
38.98	0.456686
39.66	0.453768
40.35	0.450972
41.01	0.44802
41.66	0.445009
42.37	0.442032
43.05	0.439175
43.74	0.436349
44.43	0.433726
45.13	0.430785
45.84	0.427962
46.69	0.424833
47.36	0.422573
48.06	0.419921
48.76	0.417296
49.45	0.414698
50.16	0.412207
50.86	0.409662
51.66	0.406908
52.31	0.404572
52.98	0.402104
53.63	0.399662
54.37	0.397245
55.02	0.394852
55.72	0.392484
56.4	0.390139
57.08	0.387818
57.8	0.38552
58.55	0.383174
59.29	0.380992
59.97	0.378693
60.62	0.376486
61.31	0.3743
61.96	0.372136
62.68	0.369993
63.39	0.367806
64.05	0.365705
64.72	0.363755
65.38	0.361694
66.05	0.359589
66.76	0.357506
67.45	0.355505
68.12	0.353524
68.8	0.351561
69.46	0.349739
70.16	0.347812
70.87	0.345844
71.55	0.344014
72.21	0.342141
72.88	0.340229
73.73	0.337822
74.51	0.33646
75.2	0.334882
75.86	0.332984
76.51	0.331105
77.23	0.329353
77.95	0.327617
78.62	0.325897
79.28	0.324193
80.01	0.322452
80.71	0.320779
81.39	0.319122
82.09	0.317428
82.82	0.315801
83.51	0.314189
84.25	0.312591
84.96	0.311007
85.67	0.309437
86.42	0.30793
87.13	0.306291
87.81	0.304763
88.53	0.303202
89.3	0.301701
90.07	0.300213
90.79	0.298738
91.5	0.297277
92.19	0.295827
92.9	0.294391
93.65	0.292966
94.51	0.291555
95.22	0.290242
95.89	0.288767
96.6	0.28739
97.37	0.286026
98.16	0.284547
98.91	0.28329
99.66	0.282002
100.34	0.280683
101.06	0.279375
101.77	0.278078
102.43	0.276792
103.12	0.275516
103.83	0.274252
104.53	0.272997
105.24	0.271753
106.09	0.270365
106.8	0.269295
107.47	0.268194
108.19	0.266989
108.89	0.265794
109.56	0.264608
110.24	0.263432
110.95	0.262265
111.65	0.261108
