0.82	0.444292
1.65	0.426269
2.48	0.391598
3.3	0.364659
4.16	0.338949
5.01	0.328286
5.85	0.310787
6.69	0.293912
7.52	0.282761
8.36	0.272566
8.96	0.264814
9.61	0.253989
10.26	0.249645
10.89	0.242948
11.69	0.237261
12.53	0.234124
13.35	0.229693
14.1	0.225675
14.88	0.221896
15.75	0.218331
16.55	0.214177
17.39	0.210864
18.18	0.208084
19.04	0.204989
19.8	0.201886
20.56	0.199056
21.35	0.196566
22.18	0.19409
23.07	0.1916
23.9	0.189038
24.73	0.186932
25.58	0.184907
26.4	0.182955
27.24	0.180829
27.97	0.178913
28.79	0.177013
29.58	0.175313
30.36	0.17341
31.08	0.17049
31.91	0.169487
32.71	0.168289
33.51	0.167117
34.28	0.165757
35.12	0.164057
36.01	0.162661
36.87	0.161185
37.72	0.159927
38.54	0.158792
39.31	0.157536
40.1	0.15617
40.93	0.154977
41.82	0.153809
42.62	0.152671
43.5	0.151394
44.28	0.150388
45.13	0.149368
45.97	0.148291
46.76	0.147121
47.61	0.146016
48.46	0.145138
49.23	0.144369
50.07	0.143027
50.92	0.142509
51.54	0.141742
52.18	0.140603
52.82	0.138955
53.46	0.138438
54.09	0.137377
54.7	0.136309
55.34	0.135238
55.97	0.133957
56.6	0.133252
57.26	0.132226
57.91	0.131299
58.55	0.130367
59.23	0.129455
59.9	0.128535
60.55	0.127683
61.19	0.126847
61.8	0.126005
62.45	0.125225
63.1	0.124411
63.73	0.123614
64.41	0.122854
65.03	0.122085
65.68	0.121353
66.29	0.120612
66.95	0.119843
67.57	0.119149
68.2	0.118465
68.81	0.117792
69.44	0.117149
70.08	0.116517
70.74	0.115894
71.34	0.115279
71.98	0.114657
72.61	0.11408
73.21	0.113493
73.9	0.112915
74.55	0.112346
75.19	0.111783
75.84	0.11123
76.49	0.110668
77.15	0.110115
77.76	0.109339
78.39	0.109062
79.06	0.108385
79.71	0.108035
80.32	0.107532
80.95	0.107036
81.63	0.106547
82.29	0.106063
82.95	0.105586
83.6	0.105115
84.22	0.104649
84.88	0.104189
85.56	0.103735
86.18	0.103273
86.82	0.102843
87.43	0.102405
88.04	0.101972
88.69	0.101545
89.33	0.100901
90	0.100589
90.65	0.100279
