1.53	0.438621
2.91	0.394397
4.3	0.359797
5.71	0.334997
7.14	0.315879
8.56	0.300433
9.99	0.287584
11.45	0.276602
12.81	0.267075
14.25	0.258679
15.67	0.251166
17.06	0.244375
18.55	0.238216
20.04	0.232575
21.52	0.227705
22.92	0.2226
24.32	0.218128
25.73	0.21397
27.19	0.210222
28.59	0.206408
30.05	0.202952
31.48	0.199694
32.87	0.196605
34.28	0.193667
35.76	0.190871
37.18	0.188203
38.6	0.185661
40.02	0.183234
41.54	0.1809
42.94	0.178655
44.37	0.176504
45.81	0.17442
47.21	0.172425
48.67	0.170501
50.09	0.168632
51.5	0.166858
52.89	0.165126
54.32	0.163452
55.76	0.16183
57.2	0.160263
58.62	0.158638
60.01	0.157165
61.44	0.155736
62.87	0.154346
64.28	0.152995
65.68	0.151675
67.07	0.150389
68.47	0.149139
69.83	0.147773
71.23	0.146519
72.65	0.145367
74.08	0.144238
75.47	0.143071
76.87	0.141998
78.27	0.141077
79.65	0.139987
81.04	0.138854
82.42	0.137932
83.85	0.136968
85.29	0.135968
86.71	0.135041
88.12	0.134194
89.53	0.133414
90.93	0.132378
92.36	0.13153
93.84	0.130692
95.22	0.129865
96.66	0.129106
98.06	0.128269
99.47	0.127494
100.86	0.12673
102.31	0.125981
103.77	0.125247
105.15	0.124523
106.54	0.123812
107.93	0.123111
109.38	0.122422
110.82	0.121741
112.23	0.121076
113.65	0.12042
115.08	0.119773
116.46	0.11914
117.9	0.118472
119.33	0.117818
120.78	0.117214
122.19	0.116728
123.61	0.116022
125.07	0.115405
126.55	0.114834
127.98	0.114271
129.38	0.113718
130.8	0.11317
132.22	0.11263
133.64	0.11213
135.07	0.111567
136.49	0.11105
137.94	0.110572
139.33	0.110064
140.79	0.109563
142.24	0.109041
143.67	0.108585
145.14	0.108071
146.58	0.107623
148.02	0.107127
149.43	0.106666
150.87	0.106211
152.32	0.10576
153.76	0.105316
155.25	0.10487
156.64	0.104436
158.05	0.104005
159.48	0.103551
160.89	0.103124
162.3	0.102737
163.71	0.102325
165.11	0.101918
166.51	0.101516
167.92	0.101118
169.32	0.100725
170.77	0.100335
