0	0.693147
1	0.679258
2	0.665839
2	0.652899
2	0.640415
2	0.628304
2	0.616585
2	0.60528
3	0.594344
4	0.583742
4	0.573495
4	0.563576
4	0.553971
4	0.544664
5	0.535683
6	0.526961
7	0.51849
7	0.510266
7	0.502296
7	0.494573
7	0.487058
7	0.479754
8	0.472647
9	0.46574
10	0.459053
10	0.45254
10	0.446199
10	0.44003
10	0.434015
11	0.428168
12	0.422484
13	0.416939
13	0.411537
13	0.406276
13	0.401138
13	0.396125
13	0.391238
14	0.386474
15	0.381813
16	0.377269
16	0.372833
16	0.368504
16	0.364277
16	0.360137
17	0.356093
18	0.352142
19	0.348282
19	0.344505
19	0.340806
19	0.337194
19	0.333654
19	0.330185
20	0.326795
21	0.32347
21	0.320217
21	0.317027
21	0.313901
21	0.310839
22	0.307835
23	0.304893
24	0.302009
24	0.299178
24	0.296401
24	0.29368
24	0.291006
25	0.288383
26	0.285808
26	0.283278
26	0.280796
26	0.278358
26	0.275961
26	0.273608
27	0.271296
28	0.269023
28	0.266789
28	0.264595
28	0.262437
28	0.260315
28	0.258227
29	0.256174
30	0.254156
30	0.252169
30	0.250215
30	0.248292
30	0.246399
31	0.244537
32	0.242703
32	0.240897
32	0.23912
32	0.23737
32	0.235647
33	0.23395
34	0.232277
35	0.23063
35	0.229006
35	0.227407
35	0.22583
35	0.224276
36	0.222744
37	0.221233
37	0.219743
37	0.218275
37	0.216828
37	0.2154
38	0.213992
39	0.212603
40	0.211232
40	0.209881
40	0.208547
40	0.207231
40	0.205932
40	0.204649
41	0.203384
42	0.202135
42	0.200901
42	0.199684
42	0.198483
42	0.197296
43	0.196124
44	0.194966
45	0.193823
45	0.192694
45	0.191579
45	0.190477
46	0.189389
47	0.188313
48	0.187251
48	0.186201
48	0.185163
48	0.184138
48	0.183124
49	0.182121
50	0.18113
51	0.180151
51	0.179182
51	0.178225
51	0.177278
52	0.176342
53	0.175416
54	0.1745
54	0.173595
54	0.172699
54	0.171813
54	0.170936
55	0.170069
56	0.169211
56	0.168362
56	0.167522
56	0.16669
56	0.165868
56	0.165054
56	0.164249
56	0.163452
56	0.162663
56	0.161882
57	0.161109
58	0.160343
59	0.159585
60	0.158835
61	0.158092
62	0.157357
63	0.156629
64	0.155907
65	0.155193
66	0.154486
67	0.153786
68	0.153091
69	0.152404
70	0.151724
71	0.15105
72	0.150382
73	0.14972
74	0.149064
75	0.148415
76	0.147772
77	0.147134
78	0.146501
79	0.145875
80	0.145254
81	0.144639
82	0.14403
83	0.143426
83	0.142827
83	0.142233
83	0.141644
83	0.141061
83	0.140483
83	0.13991
83	0.139342
83	0.138779
83	0.13822
83	0.137667
83	0.137118
83	0.136573
84	0.136033
85	0.135498
86	0.134967
87	0.134441
88	0.133918
89	0.1334
90	0.132886
91	0.132377
92	0.131871
93	0.13137
94	0.130872
95	0.130379
96	0.12989
97	0.129405
98	0.128923
99	0.128444
100	0.12797
101	0.1275
102	0.127033
103	0.12657
104	0.126111
104	0.125655
104	0.125202
104	0.124753
104	0.124307
104	0.123865
104	0.123426
104	0.12299
104	0.122557
104	0.122128
104	0.121702
104	0.121279
104	0.12086
104	0.120443
104	0.12003
104	0.119619
104	0.119211
104	0.118806
104	0.118404
104	0.118005
104	0.117609
104	0.117216
104	0.116826
104	0.116438
104	0.116053
104	0.115671
104	0.115291
105	0.114914
106	0.11454
107	0.114168
108	0.113799
109	0.113432
110	0.113068
111	0.112706
112	0.112346
113	0.111989
114	0.111635
115	0.111282
116	0.110932
117	0.110585
118	0.110239
119	0.109897
120	0.109556
